amc_name,aaum_excl_fof,aaum_fof_domestic,period_label,fy_label,quarter_id,total_aaum,market_share_pct,qoq_growth_pct,yoy_growth_pct,scale_tier,peer_rank,peer_rank_change,peer_quartile,market_share_change_bps,top5_concentration_pct,top10_concentration_pct
Franklin Templeton Mutual Fund,12671508.21,139823.56,October - December 2025,April 2025 - March 2026,2025-Q3,12811331.770000001,1.5487099431370226,3.667364500727177,12.365042485853706,Mid-sized,10,0.0,3,-2.6247131765386733,56.05566905329579,76.16057383422948
Franklin Templeton Mutual Fund,12357420.77,138166.29,January - March 2026,April 2025 - March 2026,2025-Q4,12495587.059999999,1.4938334385340424,-2.4645736732802015,15.465844923105386,Mid-sized,10,0.0,3,-5.487650460298021,56.51003534300183,76.33097004073853
Franklin Templeton Mutual Fund,12601740.59,136442.23,April - June 2026,April 2026 - March 2027,2026-Q1,12738182.82,1.4924180522754988,1.9414514807117866,10.153272559369974,Mid-sized,10,0.0,3,-0.14153862585435384,56.1977348397462,75.76765314278003
Groww Mutual Fund,78807.84,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,78807.84,0.013188595017224695,,,Emerging/Smaller,19,,4,,56.112502821695514,77.67381388348251
Groww Mutual Fund,104713.14,4425.36,July - September 2024,April 2024 - March 2025,2024-Q2,109138.5,0.016275993663735392,38.48685613005001,,Emerging/Smaller,17,2.0,3,0.30873986465106973,56.14476667766632,77.2928156151036
Groww Mutual Fund,153830.48,13991.82,October - December 2024,April 2024 - March 2025,2024-Q3,167822.30000000002,0.024145050504411927,53.770026159421306,,Emerging/Smaller,17,0.0,3,0.7869056840676535,55.895949189298236,76.84376973787397
Groww Mutual Fund,154713.6,16800.96,January - March 2025,April 2024 - March 2025,2024-Q4,171514.56,0.025089402870830634,2.2001009401015015,,Emerging/Smaller,17,0.0,3,0.09443523664187069,55.8900234541502,76.72681350011375
Groww Mutual Fund,193647.78,23082.35,April - June 2025,April 2025 - March 2026,2025-Q1,216730.13,0.029608577241384465,26.362525723763632,175.0108745525826,Emerging/Smaller,17,0.0,3,0.4519174370553831,56.15527762155252,76.71414862240465
Groww Mutual Fund,253548.86,30758.4,July - September 2025,April 2025 - March 2026,2025-Q2,284307.26,0.036233013117481366,31.180311662250194,160.50134462174213,Emerging/Smaller,18,-1.0,3,0.6624435876096901,55.973360163952876,76.3002474428016
Groww Mutual Fund,334752.41,39369.41,October - December 2025,April 2025 - March 2026,2025-Q3,374121.81999999995,0.04522606962184067,31.5906670832113,122.92735828313633,Emerging/Smaller,16,2.0,3,0.8993056504359304,56.05566905329579,76.16057383422948
Groww Mutual Fund,418124.95,57251.58,January - March 2026,April 2025 - March 2026,2025-Q4,475376.53,0.05683073176141606,27.064636326210568,177.1639503958148,Emerging/Smaller,15,1.0,3,1.1604662139575388,56.51003534300183,76.33097004073853
Groww Mutual Fund,510638.28,67174.03,April - June 2026,April 2026 - March 2027,2026-Q1,577812.31,0.06769705965571994,21.548346107873684,166.6045141024001,Emerging/Smaller,15,0.0,2,1.0866327894303882,56.1977348397462,75.76765314278003
HDFC Mutual Fund,67158276.44,521525.88,April - June 2024,April 2024 - March 2025,2024-Q1,67679802.32,11.326303368348938,,,Large,3,,2,,56.112502821695514,77.67381388348251
HDFC Mutual Fund,75879795.18,559885.82,July - September 2024,April 2024 - March 2025,2024-Q2,76439681.0,11.3995681048755,12.943120960345045,,Large,3,0.0,2,7.32647365265624,56.14476667766632,77.2928156151036
HDFC Mutual Fund,78743359.08,628065.93,October - December 2024,April 2024 - March 2025,2024-Q3,79371425.01,11.419382677234156,3.835369237085118,,Large,3,0.0,2,1.9814572358654914,55.895949189298236,76.84376973787397
HDFC Mutual Fund,77399814.7,696923.31,January - March 2025,April 2024 - March 2025,2024-Q4,78096738.01,11.424106051583037,-1.605977213889509,,Large,3,0.0,2,0.47233743488810376,55.8900234541502,76.72681350011375
HDFC Mutual Fund,82860058.46,874760.61,April - June 2025,April 2025 - March 2026,2025-Q1,83734819.07,11.43942864901824,7.219355383675641,23.7220207501339,Large,3,0.0,2,1.5322597435202923,56.15527762155252,76.71414862240465
HDFC Mutual Fund,88142880.7,1159894.82,July - September 2025,April 2025 - March 2026,2025-Q2,89302775.52,11.38102712130409,6.649511531571295,16.827771063042498,Large,3,0.0,2,-5.840152771414964,55.973360163952876,76.3002474428016
HDFC Mutual Fund,92485355.32,1834358.55,October - December 2025,April 2025 - March 2026,2025-Q3,94319713.86999999,11.401927709527103,5.617897451436349,18.83333814167587,Large,3,0.0,2,2.090058822301266,56.05566905329579,76.16057383422948
HDFC Mutual Fund,92745126.84,2541540.46,January - March 2026,April 2025 - March 2026,2025-Q4,95286667.3,11.391414358983171,1.0251869840622652,22.011072072944813,Large,3,0.0,2,-1.051335054393121,56.51003534300183,76.33097004073853
HDFC Mutual Fund,93510038.04,2685906.69,April - June 2026,April 2026 - March 2027,2026-Q1,96195944.73,11.27041168268836,0.9542546252953032,14.881653532424611,Large,3,0.0,2,-12.10026762948111,56.1977348397462,75.76765314278003
HSBC Mutual Fund,11686582.01,12557.19,April - June 2024,April 2024 - March 2025,2024-Q1,11699139.2,1.9578662346149582,,,Mid-sized,6,,2,,56.112502821695514,77.67381388348251
HSBC Mutual Fund,12723567.23,12888.92,July - September 2024,April 2024 - March 2025,2024-Q2,12736456.15,1.8994074464633808,8.866609177536766,,Mid-sized,6,0.0,2,-5.845878815157746,56.14476667766632,77.2928156151036
HSBC Mutual Fund,13086742.75,12373.31,October - December 2024,April 2024 - March 2025,2024-Q3,13099116.06,1.8846054358202295,2.847416155081728,,Mid-sized,6,0.0,2,-1.480201064315123,55.895949189298236,76.84376973787397
HSBC Mutual Fund,12439720.4,11698.52,January - March 2025,April 2024 - March 2025,2024-Q4,12451418.92,1.8214119290943163,-4.944586619686763,,Mid-sized,6,0.0,2,-6.319350672591328,55.8900234541502,76.72681350011375
HSBC Mutual Fund,12961966.86,36550.45,April - June 2025,April 2025 - March 2026,2025-Q1,12998517.309999999,1.77579187442285,4.393863811948573,11.106612954908668,Mid-sized,6,0.0,2,-4.562005467146624,56.15527762155252,76.71414862240465
HSBC Mutual Fund,13570588.39,69897.12,July - September 2025,April 2025 - March 2026,2025-Q2,13640485.51,1.7383864570065657,4.938780206155702,7.097966258063071,Mid-sized,6,0.0,2,-3.7405417416284337,55.973360163952876,76.3002474428016
HSBC Mutual Fund,13883800.02,79518.8,October - December 2025,April 2025 - March 2026,2025-Q3,13963318.82,1.687968985891489,2.3667288804590347,6.597412802829994,Mid-sized,9,-3.0,3,-5.041747111507666,56.05566905329579,76.16057383422948
HSBC Mutual Fund,13605785.41,73035.92,January - March 2026,April 2025 - March 2026,2025-Q4,13678821.33,1.6352877703439974,-2.0374632540260285,9.857530437984806,Mid-sized,9,0.0,3,-5.268121554749161,56.51003534300183,76.33097004073853
HSBC Mutual Fund,14300723.1,106069.67,April - June 2026,April 2026 - March 2027,2026-Q1,14406792.77,1.6879140383808795,5.321887189237806,10.834123819003484,Mid-sized,9,0.0,3,5.2626268036882085,56.1977348397462,75.76765314278003
Helios Mutual Fund,162654.34,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,162654.34,0.02722041637042674,,,Emerging/Smaller,14,,3,,56.112502821695514,77.67381388348251
Helios Mutual Fund,228891.14,0.0,July - September 2024,April 2024 - March 2025,2024-Q2,228891.14,0.03413489047701014,40.722430154645735,,Emerging/Smaller,15,-1.0,3,0.6914474106583403,56.14476667766632,77.2928156151036
Helios Mutual Fund,293628.98,0.0,October - December 2024,April 2024 - March 2025,2024-Q3,293628.98,0.042245199545346224,28.283244165763666,,Emerging/Smaller,13,2.0,3,0.8110309068336083,55.895949189298236,76.84376973787397
Helios Mutual Fund,342152.56,0.0,January - March 2025,April 2024 - March 2025,2024-Q4,342152.56,0.050050581251679445,16.525473745813525,,Emerging/Smaller,13,0.0,3,0.7805381706333221,55.8900234541502,76.72681350011375
Helios Mutual Fund,413099.79,0.0,April - June 2025,April 2025 - March 2026,2025-Q1,413099.79,0.05643560976323274,20.73555433868446,153.9740347536992,Emerging/Smaller,13,0.0,3,0.6385028511553293,56.15527762155252,76.71414862240465
Helios Mutual Fund,520890.88,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,520890.88,0.06638397516762819,26.093232823962474,127.57144728275631,Emerging/Smaller,14,-1.0,3,0.9948365404395448,55.973360163952876,76.3002474428016
Helios Mutual Fund,740508.38,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,740508.38,0.08951705503153076,42.16190154836268,152.19185790176434,Emerging/Smaller,13,1.0,2,2.3133079863902575,56.05566905329579,76.16057383422948
Helios Mutual Fund,940054.39,0.0,January - March 2026,April 2025 - March 2026,2025-Q4,940054.39,0.1123824495063557,26.947164325135663,174.7471449577931,Emerging/Smaller,12,1.0,2,2.286539447482494,56.51003534300183,76.33097004073853
Helios Mutual Fund,1110325.82,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,1110325.82,0.1300868672628767,18.1129338697094,168.7790811997266,Emerging/Smaller,12,0.0,2,1.7704417756520985,56.1977348397462,75.76765314278003
ICICI Prudential Mutual Fund,74739564.63,3004014.77,April - June 2024,April 2024 - March 2025,2024-Q1,77743579.39999999,13.010489614942527,,,Large,2,,1,,56.112502821695514,77.67381388348251
ICICI Prudential Mutual Fund,84122725.71,3211493.39,July - September 2024,April 2024 - March 2025,2024-Q2,87334219.1,13.024287457669645,12.336246638008541,,Large,2,0.0,1,1.3797842727118592,56.14476667766632,77.2928156151036
ICICI Prudential Mutual Fund,87395751.29,3432458.68,October - December 2024,April 2024 - March 2025,2024-Q3,90828209.97000001,13.067701473230798,4.000712327889833,,Large,2,0.0,1,4.341401556115265,55.895949189298236,76.84376973787397
ICICI Prudential Mutual Fund,87941197.82,3546618.09,January - March 2025,April 2024 - March 2025,2024-Q4,91487815.91,13.382972682542976,0.7262126383618561,,Large,2,0.0,1,31.527120931217745,55.8900234541502,76.72681350011375
ICICI Prudential Mutual Fund,94424722.43,3947903.59,April - June 2025,April 2025 - March 2026,2025-Q1,98372626.02000001,13.439172005991956,7.525384709995553,26.534727085128296,Large,2,0.0,1,5.619932344898082,56.15527762155252,76.71414862240465
ICICI Prudential Mutual Fund,101475811.28,4598872.52,July - September 2025,April 2025 - March 2026,2025-Q2,106074683.8,13.518491963793283,7.829472579530505,21.458329728169524,Large,2,0.0,1,7.931995780132617,55.973360163952876,76.3002474428016
ICICI Prudential Mutual Fund,107637993.04,5395298.32,October - December 2025,April 2025 - March 2026,2025-Q3,113033291.36000001,13.664136202034841,6.560102100441068,24.447340091073254,Large,2,0.0,1,14.564423824155881,56.05566905329579,76.16057383422948
ICICI Prudential Mutual Fund,110375131.82,6040868.01,January - March 2026,April 2025 - March 2026,2025-Q4,116415999.83,13.917402399053621,2.992665637972425,27.24754512067793,Large,2,0.0,1,25.326619701877995,56.51003534300183,76.33097004073853
ICICI Prudential Mutual Fund,111454413.14,6167352.22,April - June 2026,April 2026 - March 2027,2026-Q1,117621765.36,13.78068194218121,1.0357386714547445,19.567576996558444,Large,2,0.0,1,-13.672045687241052,56.1977348397462,75.76765314278003
IL&FS Mutual Fund (IDF),103958.91,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,103958.91,0.017397659451421462,,,Emerging/Smaller,17,,3,,56.112502821695514,77.67381388348251
IL&FS Mutual Fund (IDF),106204.41,0.0,July - September 2024,April 2024 - March 2025,2024-Q2,106204.41,0.015838428274355575,2.1599880183430065,,Emerging/Smaller,18,-1.0,4,-0.15592311770658873,56.14476667766632,77.2928156151036
IL&FS Mutual Fund (IDF),108359.89,0.0,October - December 2024,April 2024 - March 2025,2024-Q3,108359.89,0.015590031936771933,2.0295579063053903,,Emerging/Smaller,18,0.0,4,-0.02483963375836413,55.895949189298236,76.84376973787397
IL&FS Mutual Fund (IDF),110289.68,0.0,January - March 2025,April 2024 - March 2025,2024-Q4,110289.68,0.016133337099864826,1.7809080463260019,,Emerging/Smaller,19,-1.0,4,0.05433051630928925,55.8900234541502,76.72681350011375
IL&FS Mutual Fund (IDF),86023.4,0.0,April - June 2025,April 2025 - March 2026,2025-Q1,86023.4,0.011752083032786038,-22.00231245570755,-17.252499088341743,Emerging/Smaller,21,-2.0,4,-0.4381254067078788,56.15527762155252,76.71414862240465
IL&FS Mutual Fund (IDF),87788.25,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,87788.25,0.011188011216494202,2.051592938665525,-17.34029688597677,Emerging/Smaller,23,-2.0,4,-0.05640718162918355,55.973360163952876,76.3002474428016
IL&FS Mutual Fund (IDF),89605.42,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,89605.42,0.010832035841732713,2.0699467183820097,-17.307575709056188,Emerging/Smaller,24,-1.0,4,-0.03559753747614889,56.05566905329579,76.16057383422948
IL&FS Mutual Fund (IDF),91124.54,0.0,January - March 2026,April 2025 - March 2026,2025-Q4,91124.54,0.01089383670166137,1.695343875403954,-17.377092761534897,Emerging/Smaller,25,-1.0,4,0.00618008599286568,56.51003534300183,76.33097004073853
IL&FS Mutual Fund (IDF),93171.52,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,93171.52,0.010916067100844742,2.246354275149165,8.309506483119723,Emerging/Smaller,25,0.0,4,0.002223039918337194,56.1977348397462,75.76765314278003
ITI Mutual Fund,740609.76,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,740609.76,0.12394201123192791,,,Emerging/Smaller,9,,2,,56.112502821695514,77.67381388348251
ITI Mutual Fund,894482.26,0.0,July - September 2024,April 2024 - March 2025,2024-Q2,894482.26,0.1333955258326229,20.776461276988844,,Emerging/Smaller,9,0.0,2,0.945351460069499,56.14476667766632,77.2928156151036
ITI Mutual Fund,985889.02,0.0,October - December 2024,April 2024 - March 2025,2024-Q3,985889.02,0.14184253332033453,10.218957277028618,,Emerging/Smaller,9,0.0,2,0.8447007487711627,55.895949189298236,76.84376973787397
ITI Mutual Fund,929250.88,0.0,January - March 2025,April 2024 - March 2025,2024-Q4,929250.88,0.13593218964263962,-5.744879885161924,,Emerging/Smaller,9,0.0,2,-0.5910343677694913,55.8900234541502,76.72681350011375
ITI Mutual Fund,993951.87,0.0,April - June 2025,April 2025 - March 2026,2025-Q1,993951.87,0.1357886912960073,6.962704194587355,34.20723350985815,Emerging/Smaller,9,0.0,2,-0.014349834663232586,56.15527762155252,76.71414862240465
ITI Mutual Fund,1071537.88,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,1071537.88,0.1365601640349183,7.80581156308906,19.7942013964592,Emerging/Smaller,10,-1.0,2,0.0771472738911011,55.973360163952876,76.3002474428016
ITI Mutual Fund,1116699.15,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,1116699.15,0.13499323162853824,4.214621885322423,13.268240881717075,Emerging/Smaller,10,0.0,2,-0.15669324063800616,56.05566905329579,76.16057383422948
ITI Mutual Fund,1082514.41,0.0,January - March 2026,April 2025 - March 2026,2025-Q4,1082514.41,0.12941338534861524,-3.0612309501623636,16.493234851711946,Emerging/Smaller,11,-1.0,2,-0.5579846279923001,56.51003534300183,76.33097004073853
ITI Mutual Fund,1130229.13,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,1130229.13,0.13241875867657169,4.407767652718819,13.710649792328455,Emerging/Smaller,11,0.0,2,0.30053733279564454,56.1977348397462,75.76765314278003
Invesco Mutual Fund,8356227.08,7431.75,April - June 2024,April 2024 - March 2025,2024-Q1,8363658.83,1.3996692355875422,,,Mid-sized,9,,3,,56.112502821695514,77.67381388348251
Invesco Mutual Fund,9658589.88,7717.31,July - September 2024,April 2024 - March 2025,2024-Q2,9666307.190000001,1.4415513734947787,15.57510159701243,,Mid-sized,10,-1.0,3,4.188213790723649,56.14476667766632,77.2928156151036
Invesco Mutual Fund,10826753.32,9654.42,October - December 2024,April 2024 - March 2025,2024-Q3,10836407.74,1.5590634389392843,12.104938597549353,,Mid-sized,9,1.0,3,11.751206544450564,55.895949189298236,76.84376973787397
Invesco Mutual Fund,10658086.8,12225.09,January - March 2025,April 2024 - March 2025,2024-Q4,10670311.89,1.5608689650932506,-1.5327574781714537,,Mid-sized,8,1.0,3,0.18055261539662304,55.8900234541502,76.72681350011375
Invesco Mutual Fund,11645955.8,15987.24,April - June 2025,April 2025 - March 2026,2025-Q1,11661943.040000001,1.5931958389194245,9.293366119216607,39.435900926150055,Mid-sized,7,1.0,2,3.232687382617394,56.15527762155252,76.71414862240465
Invesco Mutual Fund,12823790.4,45502.43,July - September 2025,April 2025 - March 2026,2025-Q2,12869292.83,1.6401032317011492,10.352904193227808,33.1355664272035,Mid-sized,8,-1.0,3,4.690739278172473,55.973360163952876,76.3002474428016
Invesco Mutual Fund,13970438.06,58937.02,October - December 2025,April 2025 - March 2026,2025-Q3,14029375.08,1.6959542592810988,9.014343408953263,29.465182711923312,Mid-sized,8,0.0,3,5.585102757994953,56.05566905329579,76.16057383422948
Invesco Mutual Fund,14064777.08,69595.12,January - March 2026,April 2025 - March 2026,2025-Q4,14134372.2,1.6897483666562505,0.7484091016262129,32.464471008072834,Mid-sized,7,1.0,2,-0.6205892624848275,56.51003534300183,76.33097004073853
Invesco Mutual Fund,14600870.1,70925.4,April - June 2026,April 2026 - March 2027,2026-Q1,14671795.5,1.718962019379655,3.8022438661973412,25.80918505326535,Mid-sized,8,-1.0,3,2.9213652723404593,56.1977348397462,75.76765314278003
JM Financial Mutual Fund,779919.62,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,779919.62,0.13052056767661413,,,Emerging/Smaller,8,,2,,56.112502821695514,77.67381388348251
JM Financial Mutual Fund,1144532.84,0.0,July - September 2024,April 2024 - March 2025,2024-Q2,1144532.84,0.17068595639281348,46.750102273359914,,Emerging/Smaller,7,1.0,2,4.016538871619934,56.14476667766632,77.2928156151036
JM Financial Mutual Fund,1357368.06,0.0,October - December 2024,April 2024 - March 2025,2024-Q3,1357368.06,0.19528823262329043,18.595815913853553,,Emerging/Smaller,6,1.0,1,2.460227623047695,55.895949189298236,76.84376973787397
JM Financial Mutual Fund,1383127.42,0.0,January - March 2025,April 2024 - March 2025,2024-Q4,1383127.42,0.20232591951419499,1.897743195754864,,Emerging/Smaller,6,0.0,1,0.703768689090456,55.8900234541502,76.72681350011375
JM Financial Mutual Fund,1396886.54,0.0,April - June 2025,April 2025 - March 2026,2025-Q1,1396886.54,0.1908355936345366,0.9947832572070769,79.10647510060076,Emerging/Smaller,6,0.0,1,-1.1490325879658396,56.15527762155252,76.71414862240465
JM Financial Mutual Fund,1490183.07,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,1490183.07,0.18991362627447028,6.678891042933244,30.20011465988166,Emerging/Smaller,6,0.0,1,-0.09219673600663059,55.973360163952876,76.3002474428016
JM Financial Mutual Fund,1434444.17,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,1434444.17,0.17340413852649242,-3.740406203916957,5.678350056358328,Emerging/Smaller,6,0.0,1,-1.6509487747977865,56.05566905329579,76.16057383422948
JM Financial Mutual Fund,1321924.26,0.0,January - March 2026,April 2025 - March 2026,2025-Q4,1321924.26,0.1580345647879764,-7.844147046866235,-4.42498349139806,Emerging/Smaller,9,-3.0,2,-1.5369573738516022,56.51003534300183,76.33097004073853
JM Financial Mutual Fund,1320458.87,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,1320458.87,0.15470626248048358,-0.11085279575698825,-5.471286880608062,Emerging/Smaller,9,0.0,2,-0.3328302307492814,56.1977348397462,75.76765314278003
Jio BlackRock Mutual Fund,1289027.71,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,1289027.71,0.1642777533195141,,,Emerging/Smaller,9,,2,,55.973360163952876,76.3002474428016
Jio BlackRock Mutual Fund,1375746.11,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,1375746.11,0.16630836809474647,6.727427139638453,,Emerging/Smaller,8,1.0,2,0.20306147752323644,56.05566905329579,76.16057383422948
Jio BlackRock Mutual Fund,1671152.27,0.0,January - March 2026,April 2025 - March 2026,2025-Q4,1671152.27,0.1997843822639951,21.47243287498737,,Emerging/Smaller,6,2.0,1,3.3476014169248614,56.51003534300183,76.33097004073853
Jio BlackRock Mutual Fund,1797890.25,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,1797890.25,0.21064259345510866,7.5838678662118575,,Emerging/Smaller,6,0.0,1,1.0858211191113576,56.1977348397462,75.76765314278003
Kotak Mahindra Mutual Fund,41850672.37,334087.62,April - June 2024,April 2024 - March 2025,2024-Q1,42184759.989999995,7.059674715192468,,,Large,5,,3,,56.112502821695514,77.67381388348251
Kotak Mahindra Mutual Fund,47017833.61,356854.52,July - September 2024,April 2024 - March 2025,2024-Q2,47374688.13,7.065060669015246,12.302850937708998,,Large,5,0.0,3,0.5385953822777623,56.14476667766632,77.2928156151036
Kotak Mahindra Mutual Fund,48874493.33,397456.08,October - December 2024,April 2024 - March 2025,2024-Q3,49271949.41,7.088889301095737,4.004799514022661,,Large,5,0.0,3,2.382863208049102,55.895949189298236,76.84376973787397
Kotak Mahindra Mutual Fund,48253708.74,458418.6,January - March 2025,April 2024 - March 2025,2024-Q4,48712127.34,7.125681851899124,-1.1361881896363002,,Large,5,0.0,3,3.679255080338706,55.8900234541502,76.72681350011375
Kotak Mahindra Mutual Fund,51934555.34,686737.48,April - June 2025,April 2025 - March 2026,2025-Q1,52621292.82,7.188855619670783,8.025035434635974,24.740055016252338,Large,5,0.0,3,6.317376777165951,56.15527762155252,76.71414862240465
Kotak Mahindra Mutual Fund,55595213.92,1102967.61,July - September 2025,April 2025 - March 2026,2025-Q2,56698181.53,7.225794920304988,7.747602712737756,19.68032670614226,Large,5,0.0,3,3.693930063420492,55.973360163952876,76.3002474428016
Kotak Mahindra Mutual Fund,57330721.33,1489140.28,October - December 2025,April 2025 - March 2026,2025-Q3,58819861.61,7.110494534429704,3.742060190902907,19.377987504716444,Large,5,0.0,3,-11.530038587528413,56.05566905329579,76.16057383422948
Kotak Mahindra Mutual Fund,58095023.98,1833246.76,January - March 2026,April 2025 - March 2026,2025-Q4,59928270.739999995,7.164357650030509,1.8844130191077335,23.02536147048919,Large,5,0.0,3,5.3863115600805145,56.51003534300183,76.33097004073853
Kotak Mahindra Mutual Fund,59045999.53,1910111.98,April - June 2026,April 2026 - March 2027,2026-Q1,60956111.51,7.141678094869917,1.7151183528376857,15.839251077526061,Large,5,0.0,3,-2.267955516059228,56.1977348397462,75.76765314278003
LIC Mutual Fund,3176067.38,5356.08,April - June 2024,April 2024 - March 2025,2024-Q1,3181423.46,0.53241537380339,,,Mid-sized,15,,4,,56.112502821695514,77.67381388348251
LIC Mutual Fund,3372481.18,5729.11,July - September 2024,April 2024 - March 2025,2024-Q2,3378210.29,0.5037977365897983,6.185496287249981,,Mid-sized,15,0.0,4,-2.8617637213591673,56.14476667766632,77.2928156151036
LIC Mutual Fund,3531141.21,6902.83,October - December 2024,April 2024 - March 2025,2024-Q3,3538044.04,0.5090280137540338,4.731314402573794,,Mid-sized,15,0.0,4,0.523027716423552,55.895949189298236,76.84376973787397
LIC Mutual Fund,3647630.64,8806.8,January - March 2025,April 2024 - March 2025,2024-Q4,3656437.44,0.5348690630355148,3.346295259795573,,Mid-sized,15,0.0,4,2.584104928148101,55.8900234541502,76.72681350011375
LIC Mutual Fund,3871290.57,14089.57,April - June 2025,April 2025 - March 2026,2025-Q1,3885380.1399999997,0.5308010380805436,6.26135969114241,22.12709778659896,Mid-sized,15,0.0,4,-0.4068024954971272,56.15527762155252,76.71414862240465
LIC Mutual Fund,4148981.83,25181.66,July - September 2025,April 2025 - March 2026,2025-Q2,4174163.49,0.5319685487021394,7.432563599812925,23.561386997018484,Mid-sized,15,0.0,4,0.11675106215958131,55.973360163952876,76.3002474428016
LIC Mutual Fund,4438308.18,51134.14,October - December 2025,April 2025 - March 2026,2025-Q3,4489442.319999999,0.5427104757684486,7.553102094714537,26.890515472498166,Mid-sized,15,0.0,4,1.0741927066309165,56.05566905329579,76.16057383422948
LIC Mutual Fund,4646119.24,74590.19,January - March 2026,April 2025 - March 2026,2025-Q4,4720709.430000001,0.564355525376731,5.151354968293731,29.10680156474934,Mid-sized,15,0.0,4,2.1645049608282396,56.51003534300183,76.33097004073853
LIC Mutual Fund,4953492.12,79427.83,April - June 2026,April 2026 - March 2027,2026-Q1,5032919.95,0.5896618611285955,6.61363561196775,29.53481432063945,Mid-sized,15,0.0,4,2.5306335751864584,56.1977348397462,75.76765314278003
Lakshya Mutual Fund,0.0,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,0.0,0.0,,,Emerging/Smaller,29,,4,,56.05566905329579,76.16057383422948
Lakshya Mutual Fund,0.0,0.0,January - March 2026,April 2025 - March 2026,2025-Q4,0.0,0.0,,,Emerging/Smaller,29,0.0,4,0.0,56.51003534300183,76.33097004073853
Lakshya Mutual Fund,0.0,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,0.0,0.0,,,Emerging/Smaller,29,0.0,4,0.0,56.1977348397462,75.76765314278003
Mahindra Manulife Mutual Fund,2256480.96,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,2256480.96,0.3776250376297383,,,Emerging/Smaller,2,,1,,56.112502821695514,77.67381388348251
Mahindra Manulife Mutual Fund,2815034.18,0.0,July - September 2024,April 2024 - March 2025,2024-Q2,2815034.18,0.41981041041317735,24.753287526077795,,Emerging/Smaller,1,1.0,1,4.218537278343904,56.14476667766632,77.2928156151036
Mahindra Manulife Mutual Fund,2905005.93,0.0,October - December 2024,April 2024 - March 2025,2024-Q3,2905005.93,0.4179511000353715,3.196115721763637,,Emerging/Smaller,1,0.0,1,-0.1859310377805845,55.895949189298236,76.84376973787397
Mahindra Manulife Mutual Fund,2725576.91,0.0,January - March 2025,April 2024 - March 2025,2024-Q4,2725576.91,0.39870141141617177,-6.17654573944364,,Emerging/Smaller,1,0.0,1,-1.9249688619199734,55.8900234541502,76.72681350011375
Mahindra Manulife Mutual Fund,2958981.14,0.0,April - June 2025,April 2025 - March 2026,2025-Q1,2958981.14,0.4042410791683181,8.563479868928003,31.132555180080047,Emerging/Smaller,1,0.0,1,0.5539667752146316,56.15527762155252,76.71414862240465
Mahindra Manulife Mutual Fund,3167267.65,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,3167267.65,0.4036465699434632,7.039129353828866,12.51258235166437,Emerging/Smaller,1,0.0,1,-0.05945092248548778,55.973360163952876,76.3002474428016
Mahindra Manulife Mutual Fund,3291918.23,1074.37,October - December 2025,April 2025 - March 2026,2025-Q3,3292992.6,0.3980765211497318,3.96950822896196,13.355796144622678,Emerging/Smaller,1,0.0,1,-0.5570048793731408,56.05566905329579,76.16057383422948
Mahindra Manulife Mutual Fund,3312668.06,2639.95,January - March 2026,April 2025 - March 2026,2025-Q4,3315308.0100000002,0.39634135960137545,0.677663533164341,21.63692750097446,Emerging/Smaller,1,0.0,1,-0.17351615483563454,56.51003534300183,76.33097004073853
Mahindra Manulife Mutual Fund,3478637.06,1887.22,April - June 2026,April 2026 - March 2027,2026-Q1,3480524.2800000003,0.40778165459358545,4.983436516355533,17.62576763162471,Emerging/Smaller,2,-1.0,1,1.1440294992209998,56.1977348397462,75.76765314278003
Mirae Asset Mutual Fund,17138175.8,324042.53,April - June 2024,April 2024 - March 2025,2024-Q1,17462218.330000002,2.9223250587343563,,,Mid-sized,1,,1,,56.112502821695514,77.67381388348251
Mirae Asset Mutual Fund,19150512.05,364319.65,July - September 2024,April 2024 - March 2025,2024-Q2,19514831.7,2.910277098348086,11.754596874290701,,Mid-sized,1,0.0,1,-1.2047960386270429,56.14476667766632,77.2928156151036
